companycode,inn,ogrn,kpp,name,address,hr-agency,url,site,phone,fax,email,code_industry_branch
1085406004012,5406427674,1085406004012,543101001,"ООО ""САЛАИР-М""","Новосибирская область, 633561, рп Маслянино, р-н Маслянинский, ул Парковая, д. 94, Новый пивоваренный завод., 84.210689, 54.331342",,https://trudvsem.ru/company/1085406004012,,,,magnum.007@mail.ru,
ab7a4fc0-74af-11ea-8bf8-736ab11edb0c,5422113072,1115474000553,542201001,"МБДОУ детский сад №4 ""Алёнушка""","Новосибирская область, 632863, г Карасук, р-н Карасукский, ул Комарова, д. 9, 3-й Карасук, 78.05651, 53.749668",,https://trudvsem.ru/company/ab7a4fc0-74af-11ea-8bf8-736ab11edb0c,http://QWERTUCOZ.COM,,,,
1155476089669,5410052058,1155476089669,541001001,"Общество с ограниченной ответственностью ""Вэлл Коммуникации""","Новосибирская область, г Новосибирск, ул Забалуева, д. 90, 82.783661, 54.98836",,https://trudvsem.ru/company/1155476089669,,+7(913)0691654,,net@ngs.ru,
1165476139014,5410060309,1165476139014,541001001,"Общество с ограниченной ответственностью ""Фуд-Мастер-Фабрика""","Новосибирская область, 630020, г Новосибирск, ул Окружная, д. 47, офис 18, 82.945277, 55.088754",,https://trudvsem.ru/company/1165476139014,,+7(383)3280037 доб. 2023,,t_kulkova@food-master.ru,
1175476130004,5402039374,1175476130004,540201001,"ООО""Ботанический""","Новосибирская область, 630082, г Новосибирск, ул Дмитрия Донского, д. 45/1, 82.895429, 55.061055",,https://trudvsem.ru/company/1175476130004,,+7(383)2255977,,botan@mail.ru,
304540332800191,540320595282,304540332800191,nan,ИП Швецов Анатолий Серпионович,"Новосибирская область, 633156, с Ташара, р-н Мошковский, ул Заводская, 83.504038, 55.513122",,https://trudvsem.ru/company/304540332800191,,+7(903)9069586,,b8lka@rambler.ru,
1065400042740,5446006496,1065400042740,544601001,"ПОУ ""Искитимская ТШ ДОСААФ  России""","Новосибирская область, 633209, г Искитим, ул Лесосплава, д. 1, корп. а, 83.317512, 54.636361",,https://trudvsem.ru/company/1065400042740,,+7(38343)20457,,iskitim-dosaaf@yandex.ru,
1025406425989,5430103230,1025406425989,543001001,"Сельскохозяйственный производственный кооператив""Малокрасноярский""","Новосибирская область, 632277, с Малокрасноярка, р-н Кыштовский, ул Школьная, д. 6, 76.00554, 56.463675",,https://trudvsem.ru/company/1025406425989,,+7(38371)32445,,kisht@07dg.dtzn.nso.ru,
1025406026942,5423102940,1025406026942,542301001,Муниципальное казенное общеобразовательное учреждение Маршанская средняя школа,"Новосибирская область, 632437, с Маршанское, р-н Каргатский, ул Центральная, д. 46, 79.860525, 55.038129",,https://trudvsem.ru/company/1025406026942,http://s_marsh.karg.edu54.ru/,+7(38365)41310,+7(38365)41310,marss10@ngs.ru,
1025405014172,5420102710,1025405014172,542001001,"МКДОУ Ильинский детский сад ""Чебурашка""","Новосибирская область, 632456, с Ильинка, р-н Доволенский, ул Гагарина, д. 10, 79.233456, 54.524329",,https://trudvsem.ru/company/1025405014172,,+7(38354)34310,,mkdouids@mail.ru,
1045401310327,5403170371,1045401310327,540301001,"Общество с ограниченной ответственностью Производственно коммерческое предприятие ""Лига-Т""","Новосибирская область, 630088, г Новосибирск, ул Петухова, д. 71/3, 82.91327, 54.945433",,https://trudvsem.ru/company/1045401310327,,+7(383)3253520,,liga.t@mail.ru,
684d79b0-48f7-11e8-9157-e37b4be0b9ed,7743942357,5147746197594,540745001,Маринс Парк Отель Новосибирск,"Новосибирская область, 630004, г Новосибирск, ул Вокзальная магистраль, д. 1, 82.900577, 55.035519",,https://trudvsem.ru/company/684d79b0-48f7-11e8-9157-e37b4be0b9ed,http://www.hotel-novosibirsk.ru/,,,,
1025403194585,5407183660,1025403194585,540701001,Закрытое акционерное общество Экспертиза Консультации Аудит,"Новосибирская область, 630001, г Новосибирск, ул Ельцовская, д. 2/3, 82.883311, 55.044062",,https://trudvsem.ru/company/1025403194585,,+7(383)3191583,,info@nat.siberia.net,
1025404671423,5443109341,1025404671423,544301001,"Муниципальное казенное общеобразовательное учреждение""Средняя общеобразовательная школа с.Верх-Коен"" Искитимского района Новосибирской области","Новосибирская область, 633233, с Верх-Коен, р-н Искитимский, д. 2а, Циалковского ул, 83.506931, 54.867632",,https://trudvsem.ru/company/1025404671423,,+7(38343)53119,,vkoen-s@yandex.ru,
313547618300142,540725538469,313547618300142,nan,Индивидуальный предприниматель Гусейнов Шарин Магомед оглы,"Новосибирская область, 633120, п Кошево, р-н Мошковский, 83.496115, 55.256278",,https://trudvsem.ru/company/313547618300142,,+7(913)9082456,,gshm@mail.ru,
1185476050210,5446019907,1185476050210,544601001,"Общество с ограниченной ответственностью ""Жилищно-эксплуатационное управление 1""","Новосибирская область, 633204, г Искитим, мкр Подгорный, д. 10, корп. A, офис 1, 83.286538, 54.626881",,https://trudvsem.ru/company/1185476050210,,+7(38343)28610,,jeu1@bk.ru,
318547600129548,540107838002,318547600129548,nan,Индивидуальный предприниматель Цветков Виктор Юрьевич,"Новосибирская область, 630015, г Новосибирск, ул Королева, д. 40, корп. 36, офис 23, 82.96257, 55.056945",,https://trudvsem.ru/company/318547600129548,,+7(383)2791289,,samocvet-ooo@yandex.ru,
1025406026469,5423103013,1025406026469,542301001,Муниципальное казенное общеобразовательное учреждение Каргатская средняя школа № 2 им.Горького,"Новосибирская область, 632402, г Каргат, р-н Каргатский, ул Крестьянская, д. 22, 80.261928, 55.194203",,https://trudvsem.ru/company/1025406026469,http://s2karg.edusite.ru/,+7(38365)21466,+7(38365)21466,schoola2@mail.ru,
315547600033814,451600328550,315547600033814,nan,Индивидуальный предприниматель Сичкарев Игорь Владимирович,"Новосибирская область, 630040, г Новосибирск, ул Петрозаводская, д. 4, 82.912147, 55.124805",,https://trudvsem.ru/company/315547600033814,,+7(913)2017527,,sichkaryovigor@mail.ru,
1065475022942,5448451118,1065475022942,540301001,"ООО ""БЕЛЛА СИБИРЬ""","Новосибирская область, 630088, г Новосибирск, проезд Северный (Кировский р-н), д. 2/3, 82.874032, 54.95337",,https://trudvsem.ru/company/1065475022942,http://www.tzmo.com.pl,+7(383)3731801,,torgi@tzmosib.ru,
1105471000282,5435111805,1105471000282,543501001,"Акционерное общество ""Северный лесхоз""","Новосибирская область, 632080, с Северное, р-н Северный, ул Советская, д. 200, 78.329985, 56.350552",,https://trudvsem.ru/company/1105471000282,,+7(38360)21256,,lesbux@mail.ru,
